ISO3,item_name,band_name,deltaE_mean,deltaE_mean_sem,unit,pixel_count,physical_area_km2,sp_count
OMN,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PAK,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PLW,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PAN,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PNG,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PRY,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PER,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PHL,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
POL,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PRT,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ROU,MILL,MAMMALIA,-3.701683107402398e-10,1.3079281543836666e-10,deltaE per km2 per sp.,2.0,0.004000000134110451,5257
RUS,MILL,MAMMALIA,-4.147783050403032e-10,4.64136965817125e-12,deltaE per km2 per sp.,25077.0,3252.1940004780145,5257
RWA,MILL,MAMMALIA,-4.2751203636291494e-09,1.7798727166493075e-09,deltaE per km2 per sp.,149.0,105.5969999217987,5257
WSM,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SMR,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TON,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TTO,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TUN,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TKM,MILL,MAMMALIA,-1.4901229224724492e-10,2.912376436643695e-10,deltaE per km2 per sp.,7.0,4.762999999523163,5257
STP,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SAU,MILL,MAMMALIA,-2.941870331653123e-10,2.868985620270102e-11,deltaE per km2 per sp.,1002.0,33.545000021830205,5257
SEN,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SVK,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SVN,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SLB,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SOM,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ZAF,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SSD,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ESP,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
LKA,MILL,MAMMALIA,-2.998881492392591e-08,1.2570379341232706e-08,deltaE per km2 per sp.,411.0,1.578000031411648,5257
KNA,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
LCA,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
VCT,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SDN,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SUR,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SWZ,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SWE,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
CHE,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SYR,MILL,MAMMALIA,-1.112382289320399e-09,4.0153365693198164e-11,deltaE per km2 per sp.,378.0,0.8910000184923411,5257
TWN,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TJK,MILL,MAMMALIA,-1.2389451815198718e-09,2.624960828114685e-09,deltaE per km2 per sp.,225.0,1.2449999959021807,5257
TZA,MILL,MAMMALIA,-5.724119675904102e-09,9.949721289216515e-10,deltaE per km2 per sp.,3006.0,660.451000366807,5257
THA,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TLS,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TGO,MILL,MAMMALIA,-1.8459456442356871e-09,1.0655502311530733e-10,deltaE per km2 per sp.,346.0,446.26100049883127,5257
TUV,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
UGA,MILL,MAMMALIA,-5.2273668872304354e-09,6.814543257673968e-10,deltaE per km2 per sp.,843.0,311.03200469374656,5257
URY,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
UZB,MILL,MAMMALIA,-3.138025179838958e-10,1.8242041150702525e-11,deltaE per km2 per sp.,578.0,360.9270002126694,5257
VUT,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
VAT,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
VEN,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
VNM,MILL,MAMMALIA,-1.1923495055565986e-08,3.7280183281658824e-09,deltaE per km2 per sp.,316.0,13.919000019058586,5257
ZMB,MILL,MAMMALIA,-5.258849326521913e-09,2.0130676853320587e-09,deltaE per km2 per sp.,13.0,1.7039999926090243,5257
ZWE,MILL,MAMMALIA,-1.0037738594473015e-09,1.1472362950118262e-10,deltaE per km2 per sp.,2241.0,198.29199989117683,5257
YEM,MILL,MAMMALIA,-3.403809284571077e-10,2.9552960561683263e-10,deltaE per km2 per sp.,568.0,761.5820069772005,5257
UKR,MILL,MAMMALIA,-1.0395164182668022e-09,2.577428498406634e-11,deltaE per km2 per sp.,8205.0,1128.1749993184953,5257
BHR,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
KWT,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
QAT,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ARE,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TUR,MILL,MAMMALIA,-1.2669869328949904e-09,2.058681828728826e-10,deltaE per km2 per sp.,6899.0,16.578000277429823,5257
ISR,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BGD,MILL,MAMMALIA,-5.985429828537699e-10,4.937252065497878e-11,deltaE per km2 per sp.,464.0,89.5859996804595,5257
MMR,MILL,MAMMALIA,-3.734857361591981e-09,6.718371628406377e-11,deltaE per km2 per sp.,1177.0,1635.6870033563673,5257
IND,MILL,MAMMALIA,-3.036502272919429e-09,1.4152706515986755e-10,deltaE per km2 per sp.,16913.0,15135.816010725572,5257
BEN,MILL,MAMMALIA,-1.0565645573045378e-09,1.3928505131888534e-11,deltaE per km2 per sp.,853.0,165.4880002644658,5257
NER,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
NGA,MILL,MAMMALIA,-8.308726218960237e-10,5.528889451412007e-11,deltaE per km2 per sp.,5.0,0.07900000035762787,5257
111,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
112,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
113,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
114,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
115,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
116,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
117,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
118,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
119,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
120,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
121,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
122,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
123,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
124,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
125,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
126,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
127,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
128,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
129,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ESH,MILL,MAMMALIA,,,deltaE per km2 per sp.,,,5257
AFG,SUGB,MAMMALIA,-7.92000258941698e-10,4.40898582325935e-11,deltaE per km2 per sp.,1087.0,3.893000053465366,5257
GBR,SUGB,MAMMALIA,-3.155187114285395e-10,3.0125986198400565e-12,deltaE per km2 per sp.,2502.0,1062.5389132279172,5257
ALB,SUGB,MAMMALIA,-1.2560890978565067e-09,1.1492434874640386e-10,deltaE per km2 per sp.,87.0,7.944000009074807,5257
DZA,SUGB,MAMMALIA,5.418424690425301e-10,2.897342575433588e-10,deltaE per km2 per sp.,2.0,1.1169999849796295,5257
USA,SUGB,MAMMALIA,-5.32383670190271e-10,3.102004419195838e-11,deltaE per km2 per sp.,16350.0,4315.521751966596,5257
ATA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ATG,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ARG,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
AND,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
AGO,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ARM,SUGB,MAMMALIA,-1.978580743068063e-09,7.972473013218805e-11,deltaE per km2 per sp.,380.0,34.30899995446205,5257
NLD,SUGB,MAMMALIA,-3.1176956185057607e-10,5.770445343793575e-12,deltaE per km2 per sp.,258.0,813.4159978294372,5257
AUS,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
AUT,SUGB,MAMMALIA,-5.881755246200083e-10,2.9114781387060625e-11,deltaE per km2 per sp.,959.0,306.29400012619794,5257
AZE,SUGB,MAMMALIA,-7.860478915684224e-10,1.1070227868918515e-10,deltaE per km2 per sp.,463.0,57.148999942243094,5257
BHS,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BRB,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BLR,SUGB,MAMMALIA,-5.403737696198065e-10,1.7248686817568247e-11,deltaE per km2 per sp.,2165.0,882.8280003049225,5257
BEL,SUGB,MAMMALIA,-5.464220397198912e-10,9.213440021513254e-12,deltaE per km2 per sp.,332.0,580.5710009670257,5257
BLZ,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BTN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BOL,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BIH,SUGB,MAMMALIA,-5.957410499398646e-10,1.7335145568830825e-10,deltaE per km2 per sp.,172.0,3.6800000076740966,5257
BWA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
NOR,SUGB,MAMMALIA,-1.8206497420791834e-10,0.0,deltaE per km2 per sp.,1.0,0.015,5257
COL,SUGB,MAMMALIA,-2.8101662203734307e-08,9.785009056017001e-09,deltaE per km2 per sp.,215.0,11.882000000998376,5257
COM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BRA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
FRA,SUGB,MAMMALIA,-8.801110433499132e-10,5.891628346819964e-12,deltaE per km2 per sp.,7073.0,4223.3720029176775,5257
COD,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
COG,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
NZL,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BRN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BGR,SUGB,MAMMALIA,-4.423144861676509e-10,3.7584595513803046e-10,deltaE per km2 per sp.,7.0,0.013999999985098838,5257
BFA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BDI,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
CPV,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
KHM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
CMR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
CAN,SUGB,MAMMALIA,-2.751187956456953e-10,2.115251810451325e-12,deltaE per km2 per sp.,6176.0,150.20300003267823,5257
CRI,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
CIV,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
HRV,SUGB,MAMMALIA,-8.575806559151829e-10,2.159007949726874e-11,deltaE per km2 per sp.,537.0,106.17999989293516,5257
CUB,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
CAF,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TCD,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
CHL,SUGB,MAMMALIA,-9.425798535388864e-09,2.8599955851190813e-10,deltaE per km2 per sp.,1082.0,106.44900027669966,5257
CHN,SUGB,MAMMALIA,-1.3491302270026669e-09,4.229586820014525e-11,deltaE per km2 per sp.,19984.0,2124.0380007129165,5257
CYP,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
CZE,SUGB,MAMMALIA,-5.788692811048346e-10,4.022911705826523e-12,deltaE per km2 per sp.,1335.0,603.5800002318621,5257
DNK,SUGB,MAMMALIA,-1.5831858094570405e-10,6.412958844447961e-12,deltaE per km2 per sp.,161.0,320.19999987125397,5257
DJI,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
DMA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
DOM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ECU,SUGB,MAMMALIA,-1.939165754131613e-08,9.656099640124515e-10,deltaE per km2 per sp.,795.0,6.131000023260713,5257
EGY,SUGB,MAMMALIA,-2.870452444775045e-10,5.2994883947135783e-11,deltaE per km2 per sp.,965.0,1617.528997152224,5257
SLV,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
GNQ,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ERI,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
EST,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ETH,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
FJI,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
FIN,SUGB,MAMMALIA,-1.6071360949142856e-10,9.91280970981552e-13,deltaE per km2 per sp.,2862.0,108.67299990199506,5257
GAB,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
GMB,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MAR,SUGB,MAMMALIA,-2.413451702195956e-09,4.067405386370145e-10,deltaE per km2 per sp.,3105.0,517.1620019798727,5257
MOZ,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
NAM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
GEO,SUGB,MAMMALIA,-1.8203144547257466e-09,0.0,deltaE per km2 per sp.,1.0,0.105,5257
DEU,SUGB,MAMMALIA,-5.246864073985582e-10,3.916506213573825e-12,deltaE per km2 per sp.,5773.0,3922.3799997264146,5257
GHA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
GRC,SUGB,MAMMALIA,-9.63905618539674e-10,5.2423169769611374e-11,deltaE per km2 per sp.,454.0,13.06700000628829,5257
GRL,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
GRD,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
NRU,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
GTM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
NPL,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
GIN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
GNB,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
GUY,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
HTI,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
JOR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
HND,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
HUN,SUGB,MAMMALIA,-5.434871421463697e-10,5.868934667839274e-12,deltaE per km2 per sp.,1540.0,131.00900008149443,5257
ISL,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
IDN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
IRN,SUGB,MAMMALIA,-3.106318222440029e-09,2.742591085924008e-10,deltaE per km2 per sp.,3043.0,934.9930005197972,5257
IRQ,SUGB,MAMMALIA,-4.106871273590825e-10,2.665668514482278e-11,deltaE per km2 per sp.,694.0,55.62100009180605,5257
IRL,SUGB,MAMMALIA,-1.251671478507283e-10,3.7887226840256224e-11,deltaE per km2 per sp.,2.0,0.008781295716762543,5257
KAZ,SUGB,MAMMALIA,-2.332604917504668e-10,4.451526094589483e-11,deltaE per km2 per sp.,7802.0,113.78500001013279,5257
KEN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
KIR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PRK,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
KOR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
XKX,SUGB,MAMMALIA,-3.1043891901560983e-09,0.0,deltaE per km2 per sp.,1.0,0.0010000000149011613,5257
SRB,SUGB,MAMMALIA,-6.897167685040526e-10,2.468806686615936e-11,deltaE per km2 per sp.,1056.0,393.1970000176877,5257
SYC,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SLE,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SGP,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ITA,SUGB,MAMMALIA,-1.6409259508636886e-09,3.1799447618458975e-11,deltaE per km2 per sp.,1438.0,283.7939997694641,5257
JAM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
JPN,SUGB,MAMMALIA,-3.739605161169085e-09,1.1171914725516114e-10,deltaE per km2 per sp.,914.0,569.649999910444,5257
KGZ,SUGB,MAMMALIA,-7.000394861820999e-10,3.4134684820424134e-10,deltaE per km2 per sp.,356.0,97.53199963897465,5257
LAO,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
LVA,SUGB,MAMMALIA,-4.039546475098632e-10,0.0,deltaE per km2 per sp.,1.0,0.15300000190734864,5257
LBN,SUGB,MAMMALIA,-3.0474618336070172e-09,1.5185018232518105e-10,deltaE per km2 per sp.,26.0,2.0190000009536746,5257
LSO,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
LBR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
LBY,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
LIE,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
LTU,SUGB,MAMMALIA,-4.43105305948174e-10,9.150032810980155e-12,deltaE per km2 per sp.,1159.0,142.89600015960633,5257
LUX,SUGB,MAMMALIA,-7.112307964796116e-10,0.0,deltaE per km2 per sp.,1.0,0.00800000011920929,5257
MCO,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MNG,SUGB,MAMMALIA,-3.1146352728742743e-10,2.2289513673762847e-11,deltaE per km2 per sp.,2.0,0.0500000011920929,5257
MNE,SUGB,MAMMALIA,-8.132491902124173e-10,0.0,deltaE per km2 per sp.,1.0,0.0010000000149011613,5257
MKD,SUGB,MAMMALIA,-1.6712687257245355e-09,9.859118738255865e-11,deltaE per km2 per sp.,245.0,1.4550000029802326,5257
MDG,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MWI,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MYS,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MDV,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MLI,SUGB,MAMMALIA,-4.957699074900056e-10,2.556245660267753e-11,deltaE per km2 per sp.,120.0,6.714000002890826,5257
MLT,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MHL,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MRT,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MUS,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MEX,SUGB,MAMMALIA,-3.0857336245271755e-09,2.0514771532946812e-10,deltaE per km2 per sp.,54.0,0.7432450127601626,5257
FSM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MDA,SUGB,MAMMALIA,-2.9125735076847712e-09,3.200312214956639e-10,deltaE per km2 per sp.,147.0,147.9879995894432,5257
NIC,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
OMN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PAK,SUGB,MAMMALIA,-1.174914300326928e-09,4.940109027514765e-10,deltaE per km2 per sp.,91.0,6.963000212609768,5257
PLW,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PAN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PNG,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PRY,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PER,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
PHL,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
POL,SUGB,MAMMALIA,-5.302480290328174e-10,4.389347768869235e-12,deltaE per km2 per sp.,4645.0,2452.811000030488,5257
PRT,SUGB,MAMMALIA,-5.971929752323581e-10,1.602200100214271e-10,deltaE per km2 per sp.,6.0,0.0580000001937151,5257
ROU,SUGB,MAMMALIA,-1.2945806661905717e-09,3.338101858833337e-11,deltaE per km2 per sp.,2054.0,213.7339999771118,5257
RUS,SUGB,MAMMALIA,-4.523680212642568e-10,6.337018968873771e-12,deltaE per km2 per sp.,24790.0,10135.908001297712,5257
RWA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
WSM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SMR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TON,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TTO,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TUN,SUGB,MAMMALIA,-1.612139469763974e-09,7.563720024121592e-11,deltaE per km2 per sp.,550.0,17.147000020891426,5257
TKM,SUGB,MAMMALIA,-4.978115743684833e-10,1.202806671721764e-10,deltaE per km2 per sp.,403.0,169.4169999715686,5257
STP,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SAU,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SEN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SVK,SUGB,MAMMALIA,-6.601310413466952e-10,9.072204510168362e-11,deltaE per km2 per sp.,833.0,214.86700067847966,5257
SVN,SUGB,MAMMALIA,-9.204509021464565e-10,4.1344471406121265e-11,deltaE per km2 per sp.,215.0,1.4250000057369472,5257
SLB,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SOM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ZAF,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SSD,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ESP,SUGB,MAMMALIA,-8.641359610740028e-10,6.799491330277715e-11,deltaE per km2 per sp.,4146.0,290.26700034089384,5257
LKA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
KNA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
LCA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
VCT,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SDN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SUR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SWZ,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
SWE,SUGB,MAMMALIA,-3.4542649167604364e-10,7.612977185061103e-12,deltaE per km2 per sp.,3569.0,284.38300072945657,5257
CHE,SUGB,MAMMALIA,-1.2175315089927845e-09,5.5116089933426654e-11,deltaE per km2 per sp.,96.0,172.3839997217059,5257
SYR,SUGB,MAMMALIA,-9.932881016357222e-10,1.1668112216061812e-10,deltaE per km2 per sp.,348.0,1.4890000369399787,5257
TWN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TJK,SUGB,MAMMALIA,-6.275446134962337e-10,3.696497327347995e-10,deltaE per km2 per sp.,3.0,0.003000000044703484,5257
TZA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
THA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TLS,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TGO,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TUV,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
UGA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
URY,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
UZB,SUGB,MAMMALIA,-4.649967880139636e-10,2.9414406514681607e-10,deltaE per km2 per sp.,878.0,1.3580000139772892,5257
VUT,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
VAT,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
VEN,SUGB,MAMMALIA,-3.744761432527524e-09,3.861777686770897e-10,deltaE per km2 per sp.,1043.0,10.1570000308007,5257
VNM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ZMB,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ZWE,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
YEM,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
UKR,SUGB,MAMMALIA,-4.869747309075399e-10,1.775105689788227e-11,deltaE per km2 per sp.,6539.0,2228.443999757394,5257
BHR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
KWT,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
QAT,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
ARE,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
TUR,SUGB,MAMMALIA,-7.81512044060034e-10,6.44463146626593e-11,deltaE per km2 per sp.,9172.0,3095.2960012995454,5257
ISR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BGD,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
MMR,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
IND,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
BEN,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
NER,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
NGA,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
111,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
112,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
113,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
114,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
115,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
116,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
117,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
118,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
119,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
120,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
121,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
122,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
123,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
124,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
125,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
126,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
127,SUGB,MAMMALIA,,,deltaE per km2 per sp.,,,5257
